Attenuation,Zero degree level(m),Rain height(km),R (mm/hr)
0,2633.6719,2.9936719,0
0,2632.582,2.992582,0
0,2631.6973,2.9916973,0
0,2631.2422,2.9912422,0
0,2631.9373,2.9919373,0
0,2633.0974,2.9930974,0
0,2634.6873,2.9946873,0
0,2636.5422,2.9965422,0
0,2638.3074,2.9983074,0
0,2639.3672,2.9993672,0
0,2640.107,3.000107,0
0,2640.842,3.000842,0
0,2640.7568,3.0007568,0
0,2639.9167,2.9999167,0
0,2638.9868,2.9989868,0
0,2525.56,2.88556,0
0,2526.225,2.886225,0
0,2470.733,2.830733,0
0,2443.4832,2.8034832,0
0,2433.5142,2.7935142,0
0,2431.099,2.791099,0
0,2436.8135,2.7968135,0
0,2460.8633,2.8208633,0
0,2424.6746,2.7846746,0
0,2309.9343,2.6699343,0
0,2237.1514,2.5971514,0
0,2190.727,2.550727,0
0,2082.7617,2.4427617,0
0,1917.8623,2.2778623,0
0,2024.3228,2.3843228,0
0,2074.887,2.434887,0
0,2056.9292,2.4169292,0
0,1927.1204,2.2871204,0
0,1614.1172,1.9741172,0
0,1225.813,1.585813,0
0,1078.1006,1.4381006,0
0,900.98364,1.26098364,0
0.08764041,860.24414,1.22024414,0.2
0.042951899,850.9961,1.2109961,0.1
0.044458504,893.54395,1.25354395,0.1
0,839.68555,1.19968555,0
0,885.25024,1.24525024,0
0,892.15576,1.25215576,0
0,918.7488,1.2787488,0
0,1022.62744,1.38262744,0
0,1197.9492,1.5579492,0
0,1325.1218,1.6851218,0
0,1444.3738,1.8043738,0
0,1457.9197,1.8179197,0
0,1567.8542,1.9278542,0
0,1605.5432,1.9655432,0
0,1694.145,2.054145,0
0,1937.6409,2.2976409,0
0,1989.2014,2.3492014,0
0,1991.7915,2.3517915,0
0,2040.6575,2.4006575,0
0,2207.2793,2.5672793,0
0,2266.2986,2.6262986,0
0,2277.6626,2.6376626,0
0,2386.7944,2.7467944,0
0,2435.0588,2.7950588,0
0,2435.9937,2.7959937,0
0,2488.226,2.848226,0
0,2519.8354,2.8798354,0
0,2635.3823,2.9953823,0
0,2521.5356,2.8815356,0
0,2517.7805,2.8777805,0
0,2509.533,2.869533,0
0,2478.2039,2.8382039,0
0,2477.524,2.837524,0
0,2476.789,2.836789,0
0,2475.8242,2.8358242,0
0,2455.9438,2.8159438,0
0,2476.0542,2.8360542,0
0,2506.7734,2.8667734,0
0,2507.9785,2.8679785,0
0,2510.3135,2.8703135,0
0,2511.8635,2.8718635,0
0,2514.0286,2.8740286,0
0,2660.7087,3.0207087,0
0,2714.183,3.074183,0
0,2724.5366,3.0845366,0
0,2844.5132,3.2045132,0
0,2881.4775,3.2414775,0
0,2883.0273,3.2430273,0
0,2916.3782,3.2763782,0
0,2925.131,3.285131,0
0,2925.1711,3.2851711,0
0,2947.5295,3.3075295,0
0,2945.9795,3.3059795,0
0,2945.1997,3.3051997,0
0,2945.5747,3.3055747,0
0,2945.4448,3.3054448,0
0,2936.827,3.296827,0
0,2936.197,3.296197,0
0,2936.822,3.296822,0
0,2936.0671,3.2960671,0
0,2873.2493,3.2332493,0
0,2732.144,3.092144,0
0,2725.4219,3.0854219,0
0,2716.8682,3.0768682,0
0,2716.998,3.076998,0
0,2659.842,3.019842,0
0,2660.7222,3.0207222,0
0,2545.7676,2.9057676,0
0,2539.4734,2.8994734,0
0,2518.844,2.878844,0
0,2517.754,2.877754,0
0,2515.5786,2.8755786,0
0,2458.8645,2.8188645,0
0,2431.136,2.791136,0
0,2322.2495,2.6822495,0
0,2236.2131,2.5962131,0
0,2097.9932,2.4579932,0
0,1907.1982,2.2671982,0
0,1941.0779,2.3010779,0
0,1702.4204,2.0624204,0
0,1192.0833,1.5520833,0
0,1065.0767,1.4250767,0
0,845.26465,1.20526465,0
0,814.60254,1.17460254,0
0,806.33887,1.16633887,0
0,796.78687,1.15678687,0
0,824.8628,1.1848628,0
0,894.66406,1.25466406,0
0,849.2761,1.2092761,0
0,940.1699,1.3001699,0
0,972.2871,1.3322871,0
0,1388.5408,1.7485408,0
0,1708.1431,2.0681431,0
0,1722.6545,2.0826545,0
0,1664.7563,2.0247563,0
0,1877.4395,2.2374395,0
0,1943.7769,2.3037769,0
0,1945.5217,2.3055217,0
0,2071.2527,2.4312527,0
0,2078.9263,2.4389263,0
0,2134.9697,2.4949697,0
0,2308.585,2.668585,0
0,2318.2449,2.6782449,0
0,2505.914,2.865914,0
0,2508.3743,2.8683743,0
0,2565.7336,2.9257336,0
0,2714.653,3.074653,0
0,2715.458,3.075458,0
0,2715.783,3.075783,0
0,2715.8928,3.0758928,0
0,2716.838,3.076838,0
0,2659.8372,3.0198372,0
0,2661.3071,3.0213071,0
0,2642.0625,3.0020625,0
0,2531.1157,2.8911157,0
0,2645.1023,3.0051023,0
0,2647.6072,3.0076072,0
0,2537.7505,2.8977505,0
0,2538.8354,2.8988354,0
0,2540.0354,2.9000354,0
0,2534.9377,2.8949377,0
0,2509.6729,2.8696729,0
0,2501.3936,2.8613936,0
0,2526.1934,2.8861934,0
0,2469.8445,2.8298445,0
0,2356.8496,2.7168496,0
0,2352.3545,2.7123545,0
0,2340.0198,2.7000198,0
0,2316.4397,2.6764397,0
0,2312.9248,2.6729248,0
0,2309.545,2.669545,0
0,2178.426,2.538426,0
0,2141.4324,2.5014324,0
0,2116.495,2.476495,0
0,2077.9517,2.4379517,0
0,2074.541,2.434541,0
0,2074.346,2.434346,0
0,2074.801,2.434801,0
0,2059.119,2.419119,0
0,2060.459,2.420459,0
0,2078.376,2.438376,0
0,2009.375,2.369375,0
0,1908.9336,2.2689336,0
0,1906.1836,2.2661836,0
0,1927.6252,2.2876252,0
0,1901.3735,2.2613735,0
0,1899.9636,2.2599636,0
0,1902.6687,2.2626687,0
0,1900.929,2.260929,0
0,1892.6423,2.2526423,0
0,1762.0273,2.1220273,0
0,1747.8623,2.1078623,0
0,1740.0859,2.1000859,0
0,1734.7466,2.0947466,0
0,1733.1567,2.0931567,0
0,1754.9878,2.1149878,0
0.074691176,1748.0259,2.1080259,0.1
0.151104228,1746.906,2.106906,0.2
0.150330749,1736.0886,2.0960886,0.2
0.878526945,1471.2456,1.8312456,1.3
1.057568044,1426.2607,1.7862607,1.6
1.047844143,1409.7063,1.7697063,1.6
1.110899899,1404.5413,1.7645413,1.7
0.971736237,1391.7949,1.7517949,1.5
0.725570082,1278.8787,1.6388787,1.2
0.651964741,1248.1704,1.6081704,1.1
0.468357465,1235.5396,1.5955396,0.8
0.294138255,1254.739,1.614739,0.5
0.118051114,1284.8779,1.6448779,0.2
0,1295.9707,1.6559707,0
0.235260822,1260.134,1.620134,0.4
0.362543926,873.4883,1.2334883,0.8
0.256785857,809.8362,1.1698362,0.6
0.115995108,708.7815,1.0687815,0.3
0,680.59985,1.04059985,0
0,634.49634,0.99449634,0
0.034510713,612.6782,0.9726782,0.1
0.066639725,567.29834,0.92729834,0.2
0.098148812,543.9614,0.9039614,0.3
0.060795869,485.82812,0.84582812,0.2
0.059277913,464.66968,0.82466968,0.2
0,446.75415,0.80675415,0
0,394.15576,0.75415576,0
0,444.65723,0.80465723,0
0.028361131,439.13745,0.79913745,0.1
0,444.76514,0.80476514,0
0,420.31274,0.78031274,0
0,429.82495,0.78982495,0
0.08999269,468.67114,0.82867114,0.3
0.060005718,474.8142,0.8348142,0.2
0.02960417,474.2102,0.8342102,0.1
0,486.99805,0.84699805,0
0.091405038,481.70703,0.84170703,0.3
0,489.04956,0.84904956,0
0,476.4016,0.8364016,0
0,476.47046,0.83647046,0
0,437.4016,0.7974016,0
0,401.10278,0.76110278,0
0,367.06836,0.72706836,0
0.025599526,361.22876,0.72122876,0.1
0.023916956,313.7688,0.6737688,0.1
0,277.885,0.637885,0
0,252.84528,0.61284528,0
0,246.75476,0.60675476,0
0,215.40521,0.57540521,0
0,163.39568,0.52339568,0
0,134.41129,0.49441129,0
0.038186908,170.85622,0.53085622,0.2
0,223.41826,0.58341826,0
0,273.04272,0.63304272,0
0.024203749,321.8579,0.6818579,0.1
0.052351816,368.1482,0.7281482,0.2
0.053453296,383.4961,0.7434961,0.2
0.057335192,437.59277,0.79759277,0.2
0.120267742,466.4497,0.8264497,0.4
0.12509628,499.7224,0.8597224,0.4
0.09308034,497.1709,0.8571709,0.3
0.061068079,489.62256,0.84962256,0.2
0,494.68823,0.85468823,0
0,452.62305,0.81262305,0
0,452.49805,0.81249805,0
0,447.84155,0.80784155,0
0,411.86768,0.77186768,0
0,411.61768,0.77161768,0
0,396.71436,0.75671436,0
0,390.1953,0.7501953,0
0,323.44116,0.68344116,0
0,280.49414,0.64049414,0
0,278.28662,0.63828662,0
0,270.19238,0.63019238,0
0,263.44116,0.62344116,0
0,273.1084,0.6331084,0
0,293.45215,0.65345215,0
0,292.802,0.652802,0
0,406.61377,0.76661377,0
0.031374709,524.17163,0.88417163,0.1
0,591.0305,0.9510305,0
0,670.30396,1.03030396,0
0,692.8779,1.0528779,0
0,749.3269,1.1093269,0
0,751.9536,1.1119536,0
0,804.5779,1.1645779,0
0,804.3479,1.1643479,0
0,714.6057,1.0746057,0
0,714.0508,1.0740508,0
0,695.1045,1.0551045,0
0,648.8408,1.0088408,0
0,622.1743,0.9821743,0
0,621.4944,0.9814944,0
0,601.90674,0.96190674,0
0,576.23535,0.93623535,0
0,453.30322,0.81330322,0
0,398.2373,0.7582373,0
0,354.70923,0.71470923,0
0,316.60327,0.67660327,0
0,299.8728,0.6598728,0
0,265.6919,0.6256919,0
0,363.57104,0.72357104,0
0,530.3237,0.8903237,0
0.071772118,638.8677,0.9988677,0.2
0,722.8152,1.0828152,0
0,756.76416,1.11676416,0
0,827.0869,1.1870869,0
0,839.36646,1.19936646,0
0,855.7478,1.2157478,0
0,908.9912,1.2689912,0
0,908.5464,1.2685464,0
0,779.3252,1.1393252,0
0,803.9492,1.1639492,0
0,806.56055,1.16656055,0
0,889.26,1.24926,0
0,892.62036,1.25262036,0
0,984.7864,1.3447864,0
0,984.14136,1.34414136,0
0,983.5515,1.3435515,0
0,983.2815,1.3432815,0
0,987.08154,1.34708154,0
0,998.135,1.358135,0
0,998.09985,1.35809985,0
0,889.78564,1.24978564,0
0,900.4685,1.2604685,0
0,965.8777,1.3258777,0
0,977.8755,1.3378755,0
0,1041.8997,1.4018997,0
0,953.17505,1.31317505,0
0,1041.6155,1.4016155,0
0,1142.8528,1.5028528,0
0,1155.1343,1.5151343,0
0,1178.7114,1.5387114,0
0,1245.7144,1.6057144,0
0,1245.5593,1.6055593,0
0,1281.7295,1.6417295,0
0,1269.3635,1.6293635,0
0,1281.1643,1.6411643,0
0,1297.7576,1.6577576,0
0,1389.4751,1.7494751,0
0,1423.4963,1.7834963,0
0,1427.0662,1.7870662,0
0,1392.4153,1.7524153,0
0,1392.2703,1.7522703,0
0,1391.8953,1.7518953,0
0,1392.1804,1.7521804,0
0,1426.4666,1.7864666,0
0,1403.5779,1.7635779,0
0,1404.9529,1.7649529,0
0,1511.582,1.871582,0
0,1527.5771,1.8875771,0
0,1585.3137,1.9453137,0
0,1676.7686,2.0367686,0
0,1642.8557,2.0028557,0
0,1648.6348,2.0086348,0
0,1669.8542,2.0298542,0
0,1685.1284,2.0451284,0
0,1704.6626,2.0646626,0
0,1741.2712,2.1012712,0
0,1741.9963,2.1019963,0
0,1741.8914,2.1018914,0
0,1856.3337,2.2163337,0
0,1882.2756,2.2422756,0
0,1882.3657,2.2423657,0
0,1898.1887,2.2581887,0
0,1898.7085,2.2587085,0
0,1898.3335,2.2583335,0
0,1897.8887,2.2578887,0
0,1921.2854,2.2812854,0
0,2047.7488,2.4077488,0
0,2114.1108,2.4741108,0
0,2095.6384,2.4556384,0
0,2119.0608,2.4790608,0
0,2238.299,2.598299,0
0,2252.0579,2.6120579,0
0,2254.2227,2.6142227,0
0,2308.2043,2.6682043,0
0,2429.1692,2.7891692,0
0,2450.6895,2.8106895,0
0,2482.4136,2.8424136,0
0,2483.5535,2.8435535,0
0,2484.7485,2.8447485,0
0,2518.4026,2.8784026,0
0,2520.0625,2.8800625,0
0,2541.592,2.901592,0
0,2659.7017,3.0197017,0
0,2660.4817,3.0204817,0
0,2660.4067,3.0204067,0
0,2659.9768,3.0199768,0
0,2658.712,3.018712,0
0,2525.0105,2.8850105,0
0,2517.3027,2.8773027,0
0,2480.629,2.840629,0
0,2449.7246,2.8097246,0
0,2448.7947,2.8087947,0
0,2331.6477,2.6916477,0
0,2456.1199,2.8161199,0
0,2456.6948,2.8166948,0
0,2457.4697,2.8174697,0
0,2458.9045,2.8189045,0
0,2460.4644,2.8204644,0
0,2461.9692,2.8219692,0
0,2462.8142,2.8228142,0
0,2471.7234,2.8317234,0
0,2526.752,2.886752,0
0,2500.9775,2.8609775,0
0,2492.5332,2.8525332,0
0,2465.0393,2.8250393,0
0,2493.1233,2.8531233,0
0,2491.8184,2.8518184,0
0,2490.5833,2.8505833,0
0,2488.8333,2.8488333,0
0,2458.8894,2.8188894,0
0,2456.8044,2.8168044,0
0,2454.6094,2.8146094,0
0,2432.304,2.792304,0
0,2429.234,2.789234,0
0,2321.4668,2.6814668,0
0,2314.6638,2.6746638,0
0,2422.689,2.782689,0
0,2423.689,2.783689,0
0,2425.189,2.785189,0
0,2426.9739,2.7869739,0
0,2448.4592,2.8084592,0
0,2450.6191,2.8106191,0
0,2451.8542,2.8118542,0
0,2452.8542,2.8128542,0
0,2453.3542,2.8133542,0
0,2434.0288,2.7940288,0
0,2434.2036,2.7942036,0
0,2301.6335,2.6616335,0
0,2435.234,2.795234,0
0,2433.3738,2.7933738,0
0,2407.7202,2.7677202,0
0,2272.885,2.632885,0
0,2217.7087,2.5777087,0
0,2190.5564,2.5505564,0
0,2182.011,2.542011,0
0,2056.6572,2.4166572,0
0,2028.4924,2.3884924,0
0,1915.7681,2.2757681,0
0,1914.8381,2.2748381,0
0,2028.9167,2.3889167,0
0,2024.7925,2.3847925,0
0,2070.9504,2.4309504,0
0,2097.603,2.457603,0
0,2100.158,2.460158,0
0,2102.013,2.462013,0
0,2104.013,2.464013,0
0,2105.6729,2.4656729,0
0,2106.5479,2.4665479,0
0,2106.6377,2.4666377,0
0,2079.6147,2.4396147,0
0,2060.993,2.420993,0
0,2078.6853,2.4386853,0
0,2087.744,2.447744,0
0,2082.0151,2.4420151,0
0,2081.0852,2.4410852,0
0,2079.9004,2.4399004,0
0,2061.0583,2.4210583,0
0,2059.6433,2.4196433,0
0,2058.0134,2.4180134,0
0,2056.6887,2.4166887,0
0,2055.1338,2.4151338,0
0,2054.1487,2.4141487,0
0,2053.7688,2.4137688,0
0,2070.926,2.430926,0
0,2071.8909,2.4318909,0
0,2072.711,2.432711,0
0,2074.531,2.434531,0
0,2077.726,2.437726,0
0,2128.4558,2.4884558,0
0,2138.266,2.498266,0
0,2263.148,2.623148,0
0,2272.788,2.632788,0
0,2279.3713,2.6393713,0
0,2332.098,2.692098,0
0,2438.4097,2.7984097,0
0,2484.4946,2.8444946,0
0,2483.5144,2.8435144,0
0,2513.9185,2.8739185,0
0,2523.3928,2.8833928,0
0,2524.1177,2.8841177,0
0,2489.5085,2.8495085,0
0,2458.8447,2.8188447,0
0,2457.2349,2.8172349,0
0,2343.248,2.703248,0
0,2317.0596,2.6770596,0
0,2315.5398,2.6755398,0
0,2314.285,2.674285,0
0,2313.23,2.67323,0
0,2315.2646,2.6752646,0
0,2314.9795,2.6749795,0
0,2315.5896,2.6755896,0
0,2323.3494,2.6833494,0
0,2334.9946,2.6949946,0
0,2447.0115,2.8070115,0
0.201091994,2446.5112,2.8065112,0.2
0,2262.937,2.622937,0
0,2260.3513,2.6203513,0
0,2259.572,2.619572,0
0,2310.5938,2.6705938,0
0,2291.4753,2.6514753,0
0,2295.0037,2.6550037,0
0,2289.5557,2.6495557,0
0,2264.6475,2.6246475,0
0,2256.4526,2.6164526,0
0,2255.0125,2.6150125,0
0,2253.4524,2.6134524,0
0,2208.6987,2.5686987,0
0,2134.1592,2.4941592,0
0,2105.7034,2.4657034,0
0,2083.1294,2.4431294,0
0,2081.8843,2.4418843,0
0,2081.0244,2.4410244,0
0,2081.4692,2.4414692,0
0,2081.5742,2.4415742,0
0,2104.8865,2.4648865,0
0,2131.6187,2.4916187,0
0,2232.7708,2.5927708,0
0,2235.0356,2.5950356,0
0,2236.5955,2.5965955,0
0,2238.3154,2.5983154,0
0,2256.3413,2.6163413,0
0,2257.1619,2.6171619,0
0,2139.0183,2.4990183,0
0,2139.5933,2.4995933,0
0,2078.3203,2.4383203,0
0,2077.8203,2.4378203,0
0,2076.5603,2.4365603,0
0,2058.9583,2.4189583,0
0,2050.733,2.410733,0
0,2025.2612,2.3852612,0
0,2023.6365,2.3836365,0
0,2001.6001,2.3616001,0
0,2000.7402,2.3607402,0
0,2021.3218,2.3813218,0
0,2044.7485,2.4047485,0
0,1998.9805,2.3589805,0
0,1899.002,2.259002,0
0,1889.9102,2.2499102,0
0.08029638,1906.5779,2.2665779,0.1
0.080322891,1907.3279,2.2673279,0.1
0,1908.1628,2.2681628,0
0.08122361,1932.8096,2.2928096,0.1
0.329006701,1908.8428,2.2688428,0.4
0.506631831,1955.4309,2.3154309,0.6
0.249536763,1944.9304,2.3049304,0.3
0,2050.298,2.410298,0
0,2050.913,2.410913,0
0,2027.2117,2.3872117,0
0.16199818,1899.2886,2.2592886,0.2
0,1898.8484,2.2588484,0
0,1904.8394,2.2648394,0
0,1904.9443,2.2649443,0
0,1882.2405,2.2422405,0
0,1861.9153,2.2219153,0
0,1861.4353,2.2214353,0
0,1861.0603,2.2210603,0
0,1880.4355,2.2404355,0
0,1880.1257,2.2401257,0
0,1791.5183,2.1515183,0
0,1797.8792,2.1578792,0
0,1823.9609,2.1839609,0
0,1824.821,2.184821,0
0,1857.2922,2.2172922,0
0,1937.19,2.29719,0
0,2041.5977,2.4015977,0
0,2089.0994,2.4490994,0
0,2222.1487,2.5821487,0
0,2247.9521,2.6079521,0
0,2248.7122,2.6087122,0
0,2254.4985,2.6144985,0
0,2327.217,2.687217,0
0,2328.022,2.688022,0
0,2330.6821,2.6906821,0
0,2330.112,2.690112,0
0,2311.191,2.671191,0
0,2434.964,2.794964,0
0,2455.431,2.815431,0
0,2474.2163,2.8342163,0
0,2508.6035,2.8686035,0
0,2518.2578,2.8782578,0
0,2519.123,2.879123,0
0,2510.4287,2.8704287,0
0,2518.523,2.878523,0
0,2637.4275,2.9974275,0
0,2520.698,2.880698,0
0,2522.6328,2.8826328,0
0,2525.1929,2.8851929,0
0,2687.675,3.047675,0
0,2728.0425,3.0880425,0
0,2731.5425,3.0915425,0
0,2743.0461,3.1030461,0
0,2745.1511,3.1051511,0
0,2752.3584,3.1123584,0
0,2753.5583,3.1135583,0
0,2753.9883,3.1139883,0
0,2748.4307,3.1084307,0
0,2548.415,2.908415,0
0,2547.9453,2.9079453,0
0,2487.6338,2.8476338,0
0,2486.6338,2.8466338,0
0,2475.0593,2.8350593,0
0.099411913,2447.5588,2.8075588,0.1
0,2439.484,2.799484,0
0.190057925,2292.001,2.652001,0.2
0,2260.1777,2.6201777,0
0,2076.6855,2.4366855,0
0.174253102,2070.7656,2.4307656,0.2
0.514450877,1991.366,2.351366,0.6
0.24827828,1933.261,2.293261,0.3
0.156609648,1823.9087,2.1839087,0.2
0.145382518,1666.8916,2.0268916,0.2
0,1625.7983,1.9857983,0
0,1596.8701,1.9568701,0
0,1537.7583,1.8977583,0
0,1273.1741,1.6331741,0
0,1102.1843,1.4621843,0
0,1089.1545,1.4491545,0
0,1077.7332,1.4377332,0
0,1062.8811,1.4228811,0
0,1051.884,1.411884,0
0,1149.6123,1.5096123,0
0,1044.7043,1.4047043,0
0,1043.3794,1.4033794,0
0,968.1824,1.3281824,0
0,941.08716,1.30108716,0
0,940.06714,1.30006714,0
0,846.58984,1.20658984,0
0,845.65967,1.20565967,0
0,825.2754,1.1852754,0
0,764.71924,1.12471924,0
0,753.8042,1.1138042,0
0,753.6592,1.1136592,0
0,902.4397,1.2624397,0
0,849.51636,1.20951636,0
0,938.0725,1.2980725,0
0,1050.1941,1.4101941,0
0,1084.1038,1.4441038,0
0,1185.8352,1.5458352,0
0,1219.3965,1.5793965,0
0,1321.1191,1.6811191,0
0,1343.9395,1.7039395,0
0,1344.7444,1.7047444,0
0,1344.3494,1.7043494,0
0,1434.4963,1.7944963,0
0,1487.5095,1.8475095,0
0,1691.1199,2.0511199,0
0,1732.1306,2.0921306,0
0,1745.8,2.1058,0
0,1749.6841,2.1096841,0
0,1896.9326,2.2569326,0
0,1897.1077,2.2571077,0
0,1944.2832,2.3042832,0
0,1943.9385,2.3039385,0
0,1944.3835,2.3043835,0
0,1944.8484,2.3048484,0
0,1945.2085,2.3052085,0
0,1946.6235,2.3066235,0
0,1948.3782,2.3083782,0
0,1950.8584,2.3108584,0
0,1953.8232,2.3138232,0
0,2055.6392,2.4156392,0
0,2081.3416,2.4413416,0
0,2091.057,2.451057,0
0,2092.9019,2.4529019,0
0,2111.419,2.471419,0
0,2137.7112,2.4977112,0
0,2138.4463,2.4984463,0
0,2267.4155,2.6274155,0
0,2268.9055,2.6289055,0
0,2313.9,2.6739,0
0,2312.965,2.672965,0
0,2319.7698,2.6797698,0
0,2318.0898,2.6780898,0
0,2271.7505,2.6317505,0
0,2271.1956,2.6311956,0
0,2316.25,2.67625,0
0,2315.355,2.675355,0
0,2306.8652,2.6668652,0
0,2306.2153,2.6662153,0
0,2305.9602,2.6659602,0
0,2258.0083,2.6180083,0
0,2282.9668,2.6429668,0
0,2260.0132,2.6200132,0
0,2261.5881,2.6215881,0
0,2287.4065,2.6474065,0
0,2290.0015,2.6500015,0
0,2319.4946,2.6794946,0
0,2321.2595,2.6812595,0
0,2321.5645,2.6815645,0
0,2321.1895,2.6811895,0
0,2319.9944,2.6799944,0
0,2266.9177,2.6269177,0
0,2145.656,2.505656,0
0,2144.161,2.504161,0
0,2143.056,2.503056,0
0,2141.481,2.501481,0
0,2133.0857,2.4930857,0
0,2131.386,2.491386,0
0,2104.1985,2.4641985,0
0,2079.896,2.439896,0
0,2061.154,2.421154,0
0,2082.6365,2.4426365,0
0,2081.3616,2.4413616,0
0,2057.604,2.417604,0
0,2123.2458,2.4832458,0
0,2123.7258,2.4837258,0
0,2124.3508,2.4843508,0
0,2077.5256,2.4375256,0
0,2061.7085,2.4217085,0
0,2062.6584,2.4226584,0
0,2056.9824,2.4169824,0
0,2053.2585,2.4132585,0
0,2028.9668,2.3889668,0
0,2052.6633,2.4126633,0
0,2080.222,2.440222,0
0,2078.932,2.438932,0
0,2084.3208,2.4443208,0
0,2058.4033,2.4184033,0
0,2031.2566,2.3912566,0
0,1914.2627,2.2742627,0
0,1883.4653,2.2434653,0
0,1876.8213,2.2368213,0
0,1780.5222,2.1405222,0
0,1731.8464,2.0918464,0
0,1714.623,2.074623,0
0,1737.543,2.097543,0
0,1736.9131,2.0969131,0
0,1857.3921,2.2173921,0
0,1718.7576,2.0787576,0
0,1718.7375,2.0787375,0
0,1719.4875,2.0794875,0
0,1691.5486,2.0515486,0
0,1613.7566,1.9737566,0
0,1621.4543,1.9814543,0
0,1595.7188,1.9557188,0
0,1597.8237,1.9578237,0
0,1618.2781,1.9782781,0
0,1639.8733,1.9998733,0
0,1639.2034,1.9992034,0
0,1615.613,1.975613,0
0,1996.0186,2.3560186,0
0,2009.0542,2.3690542,0
0,2018.373,2.378373,0
0,2016.2632,2.3762632,0
0,1983.3096,2.3433096,0
0,1728.4414,2.0884414,0
0,1930.2917,2.2902917,0
0,2035.0505,2.3950505,0
0,2032.7056,2.3927056,0
0,2001.0579,2.3610579,0
0,2038.7439,2.3987439,0
0,2054.9417,2.4149417,0
0,2052.938,2.412938,0
0,1913.9744,2.2739744,0
0,1887.2834,2.2472834,0
0,1833.938,2.193938,0
0,1326.8169,1.6868169,0
0,1452.9719,1.8129719,0
0,1464.4729,1.8244729,0
0,1443.6584,1.8036584,0
0,1441.7334,1.8017334,0
0,1311.8701,1.6718701,0
0,1241.657,1.601657,0
0,1190.3423,1.5503423,0
0,1152.5615,1.5125615,0
0,1080.7734,1.4407734,0
0,979.19165,1.33919165,0
0,935.7676,1.2957676,0
0,852.59814,1.21259814,0
0,754.6018,1.1146018,0
0,674.13354,1.03413354,0
0,603.0117,0.9630117,0
0,560.5703,0.9205703,0
0,496.12305,0.85612305,0
0,425.25854,0.78525854,0
0,405.33057,0.76533057,0
0,442.73218,0.80273218,0
0,500.52734,0.86052734,0
0,572.48096,0.93248096,0
0,665.552,1.025552,0
0,745.2195,1.1052195,0
0,830.92676,1.19092676,0
0,867.1941,1.2271941,0
0,933.38086,1.29338086,0
0,961.05493,1.32105493,0
0,960,1.32,0
0,878.5674,1.2385674,0
0,853.8579,1.2138579,0
0,765.4358,1.1254358,0
0,744.10425,1.10410425,0
0,725.47485,1.08547485,0
0,716.4634,1.0764634,0
0,648.12256,1.00812256,0
0,624.4619,0.9844619,0
0,623.782,0.983782,0
0,556.687,0.916687,0
0,536.54736,0.89654736,0
0,511.3794,0.8713794,0
0,436.96045,0.79696045,0
0,410.58887,0.77058887,0
0,460.1587,0.8201587,0
0,543.71875,0.90371875,0
0,652.28467,1.01228467,0
0,804.5984,1.1645984,0
0,926.65625,1.28665625,0
0,1037.7524,1.3977524,0
0,1134.4568,1.4944568,0
0,1149.26,1.50926,0
0,1180.0332,1.5400332,0
0,1247.1462,1.6071462,0
0,1179.1433,1.5391433,0
0,1187.9253,1.5479253,0
0,1073.6873,1.4336873,0
0,1071.862,1.431862,0
0,1070.3721,1.4303721,0
0,1277.4441,1.6374441,0
0,1440.8999,1.8008999,0
0,1489.166,1.849166,0
0,1654.8062,2.0148062,0
0,1821.0945,2.1810945,0
0,2008.6528,2.3686528,0
0,2047.7832,2.4077832,0
0,2163.1082,2.5231082,0
0,2188.4155,2.5484155,0
0,2060.8125,2.4208125,0
0,2062.5823,2.4225823,0
0,2064.7673,2.4247673,0
0,2067.6672,2.4276672,0
0,2076.0156,2.4360156,0
0,2186.7224,2.5467224,0
0,2181.7424,2.5417424,0
0,2083.5603,2.4435603,0
0,2184.7324,2.5447324,0
0,2228.327,2.588327,0
0,2228.5068,2.5885068,0
0,2202.454,2.562454,0
0,2229.3015,2.5893015,0
0,2229.6465,2.5896465,0
0,2230.1367,2.5901367,0
0,2124.7363,2.4847363,0
0,2096.6487,2.4566487,0
0,2077.1816,2.4371816,0
0,2074.6768,2.4346768,0
0,2042.3789,2.4023789,0
0,1942.4028,2.3024028,0
0,1877.4985,2.2374985,0
0,1718.1504,2.0781504,0
0,1483.4458,1.8434458,0
0.059315999,1313.3142,1.6733142,0.1
0.111950132,1199.6509,1.5596509,0.2
0.054523443,1177.875,1.537875,0.1
0.108164493,1146.7769,1.5067769,0.2
0.152762327,1048.6567,1.4086567,0.3
0.307132063,1040.2312,1.4002312,0.6
0.389779666,966.6111,1.3266111,0.8
0.321155203,891.39844,1.25139844,0.7
0.178180989,865.8506,1.2258506,0.4
0.175582937,847.91846,1.20791846,0.4
0,787.8301,1.1478301,0
0.124536859,787.7053,1.1477053,0.3
0.080173252,756.05273,1.11605273,0.2
0,702.968,1.062968,0
0,701.9629,1.0619629,0
0,695.28174,1.05528174,0
0,679.66675,1.03966675,0
0,652.60986,1.01260986,0
0,570.13794,0.93013794,0
0,507.63794,0.86763794,0
0,436.14038,0.79614038,0
0,362.62476,0.72262476,0
0,370.62012,0.73062012,0
0,399.4043,0.7594043,0
0.05951427,467.9641,0.8279641,0.2
0.096891688,532.3552,0.8923552,0.3
0.100525741,565.9075,0.9259075,0.3
0.109514626,648.9187,1.0089187,0.3
0,727.00586,1.08700586,0
0,754.20044,1.11420044,0
0,916.4951,1.2764951,0
