timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Cloud Cover High [high cld lay],Basel Cloud Cover Medium [mid cld lay],Basel Cloud Cover Low [low cld lay],Specific attenuation,Attenuation
20130120T1400,1.2502453,0,88,89,27,0,0
20130120T1500,0.5902454,0.2,99,97,61,0.092526842,0.117307857
20130120T1600,1.1402454,0,93,85,35,0,0
20130120T1700,1.7002454,0,91,86,38,0,0
20130120T1800,1.6702454,0.1,90,83,67,0.091952203,0.047723822
20130120T1900,1.1202455,0.9,94,95,90,0.093786146,0.303718014
20130120T2000,1.8002454,0.9,87,96,78,0.093786146,0.193745664
20130120T2100,1.6202455,0.4,81,94,81,0.093105072,0.063117057
20130120T2200,0.4402454,0.3,72,90,72,0.092864647,0.039298714
20130120T2300,-0.029754579,0.2,83,100,66,0.092526842,0.025910324
20130121T0000,-0.1997546,0.1,81,99,45,0.091952203,0.012787287
20130121T0100,-0.24975461,0,85,94,64,0,0
20130121T0200,-0.41975462,0,86,97,79,0,0
20130121T0300,-0.6997546,0,62,94,67,0,0
20130121T0400,-0.8197546,0.1,20,98,68,0.091952203,0.012787287
20130121T0500,-0.76975465,0.2,7,95,77,0.092526842,0.025910324
20130121T0600,-1.0597546,0.1,0,80,86,0.091952203,0.012787287
20130121T0700,-1.7797545,0,0,24,86,0,0
20130121T0800,-1.3697546,0,0,1,82,0,0
20130121T0900,-2.2197547,0,0,1,70,0,0
20130121T1000,0.1802454,0,0,2,72,0,0
20130121T1100,0.6202454,0,0,17,91,0,0
20130121T1200,1.3502455,0,0,79,79,0,0
20130121T1300,1.8102454,0,0,98,82,0,0
20130121T1400,1.8902454,0,0,97,81,0,0
20130121T1500,1.8902454,0.2,0,85,95,0.092526842,0.048863587
20130121T1600,1.7002454,0.2,0,80,94,0.092526842,0.052099902
20130121T1700,1.6202455,0,0,81,85,0,0
20130121T1800,1.2502453,0,0,63,64,0,0
20130121T1900,0.9802454,0,0,29,44,0,0
20130121T2000,0.77024543,0,0,16,32,0,0
20130121T2100,0.5002454,0,0,10,35,0,0
20130121T2200,1.8402454,0,0,44,42,0,0
20130121T2300,1.6802454,0,0,57,46,0,0
20130122T0000,1.7602454,0,0,37,27,0,0
20130122T0100,2.3102455,0,0,12,65,0,0
20130122T0200,2.9302454,0,0,1,90,0,0
20130122T0300,2.8802452,0,0,1,95,0,0
20130122T0400,2.7402453,0,0,16,98,0,0
20130122T0500,2.2802453,0,0,68,98,0,0
20130122T0600,2.2002454,0,0,88,99,0,0
20130122T0700,1.9102454,0.1,0,92,95,0.091952203,0.016070893
20130122T0800,1.9902455,0.1,0,90,88,0.091952203,0.015458409
20130122T0900,1.9102454,0,0,74,85,0,0
20130122T1000,1.8502454,0,0,85,82,0,0
20130122T1100,2.2302454,0,0,75,85,0,0
20130122T1200,2.8102455,0,1,53,74,0,0
20130122T1300,3.1902456,0,0,35,56,0,0
20130122T1400,3.7602453,0,0,13,73,0,0
20130122T1500,3.7802453,0,0,3,67,0,0
20130122T1600,1.4202454,0,0,0,44,0,0
20130122T1700,-0.77975464,0,0,2,14,0,0
20130122T1800,-1.2497545,0,0,12,15,0,0
20130122T1900,-1.2597545,0,0,26,25,0,0
20130122T2000,-1.4597546,0,0,6,5,0,0
20130122T2100,-1.6297547,0,0,1,3,0,0
20130122T2200,-1.6497546,0,0,20,38,0,0
20130122T2300,-1.2697546,0,0,46,53,0,0
20130123T0000,-1.1097546,0,0,36,43,0,0
20130123T0100,-1.1497546,0,1,28,42,0,0
20130123T0200,-1.4297546,0,28,7,18,0,0
20130123T0300,-1.9097546,0,80,4,62,0,0
20130123T0400,-1.9797546,0,95,0,62,0,0
20130123T0500,-2.1297545,0,91,0,61,0,0
20130123T0600,-2.6997547,0,75,0,63,0,0
20130123T0700,-3.3897548,0,82,1,64,0,0
20130123T0800,-3.5997548,0,63,0,63,0,0
20130123T0900,-1.9997545,0,13,0,62,0,0
20130123T1000,-0.74975455,0,17,0,17,0,0
20130123T1100,0.4402454,0,33,0,10,0,0
20130123T1200,1.4102454,0,55,0,7,0,0
20130123T1300,2.2702456,0,98,0,16,0,0
20130123T1400,2.8202453,0,92,0,23,0,0
20130123T1500,2.5402455,0,97,0,21,0,0
20130123T1600,0.5802454,0,97,0,25,0,0
20130123T1700,-0.64975464,0,96,1,35,0,0
20130123T1800,-1.3897547,0,97,0,37,0,0
20130123T1900,-1.6697546,0,58,0,34,0,0
20130123T2000,-2.2297544,0,60,4,36,0,0
20130123T2100,-2.6897545,0,83,4,35,0,0
20130123T2200,-2.5397544,0,38,2,91,0,0
20130123T2300,-2.5297546,0,26,0,82,0,0
20130124T0000,-1.8997546,0,47,1,74,0,0
20130124T0100,-1.8297547,0,71,4,82,0,0
20130124T0200,-1.9897546,0,90,5,93,0,0
20130124T0300,-1.8497547,0,99,4,91,0,0
20130124T0400,-1.2697546,0,98,6,98,0,0
20130124T0500,-1.0897546,0,98,7,100,0,0
20130124T0600,-0.65975463,0,95,1,95,0,0
20130124T0700,-0.46975458,0,54,2,88,0,0
20130124T0800,-0.21975458,0,22,1,99,0,0
20130124T0900,-0.08975458,0,5,1,100,0,0
20130124T1000,0.19024539,0,0,5,100,0,0
20130124T1100,-0.029754579,0,38,8,100,0,0
20130124T1200,0.090245396,0,34,3,100,0,0
20130124T1300,0.11024541,0,49,3,99,0,0
20130124T1400,0.2702454,0,37,1,98,0,0
20130124T1500,0.2702454,0,14,4,93,0,0
20130124T1600,0.020245433,0,6,4,91,0,0
20130124T1700,-0.20975459,0,20,1,75,0,0
20130124T1800,-0.50975454,0,35,2,67,0,0
20130124T1900,-0.75975454,0,47,1,74,0,0
20130124T2000,-0.9697546,0,59,4,69,0,0
20130124T2100,-1.3397546,0,62,4,54,0,0
20130124T2200,-1.4497546,0,49,9,49,0,0
20130124T2300,-1.6397547,0,35,8,46,0,0
20130125T0000,-1.9597546,0,1,13,58,0,0
20130125T0100,-1.9097546,0,0,12,53,0,0
20130125T0200,-2.3597546,0,0,7,48,0,0
20130125T0300,-2.6597548,0,0,9,56,0,0
20130125T0400,-2.2797546,0,0,11,64,0,0
20130125T0500,-2.1597548,0,0,6,73,0,0
20130125T0600,-2.1297545,0,0,12,74,0,0
20130125T0700,-2.2097545,0,0,6,60,0,0
20130125T0800,-1.9897546,0,0,13,55,0,0
20130125T0900,-2.0097547,0,0,15,83,0,0
20130125T1000,-1.5597545,0,0,9,96,0,0
20130125T1100,-1.1897546,0,0,4,98,0,0
20130125T1200,-0.97975457,0,0,4,100,0,0
20130125T1300,-0.8297546,0,0,5,100,0,0
20130125T1400,-0.7097546,0,0,4,100,0,0
20130125T1500,-0.75975454,0,0,6,99,0,0
20130125T1600,-0.9597546,0,0,1,88,0,0
20130125T1700,-1.8197545,0,0,2,83,0,0
20130125T1800,-1.4697546,0,0,0,72,0,0
20130125T1900,-1.1297545,0,0,1,41,0,0
20130125T2000,-1.3497546,0,0,0,14,0,0
20130125T2100,-1.2497545,0,0,0,15,0,0
20130125T2200,-2.4197545,0,0,0,27,0,0
20130125T2300,-2.4497547,0,1,0,23,0,0
20130126T0000,-2.8097544,0,0,0,18,0,0
20130126T0100,-3.1897545,0,1,0,9,0,0
20130126T0200,-3.2997546,0,1,0,5,0,0
20130126T0300,-3.4297547,0,2,0,6,0,0
20130126T0400,-3.5897546,0,3,0,2,0,0
20130126T0500,-3.8097548,0,12,0,11,0,0
20130126T0600,-4.1497545,0,14,0,28,0,0
20130126T0700,-4.599755,0,13,0,33,0,0
20130126T0800,-4.3797545,0,47,0,13,0,0
20130126T0900,-4.6297545,0,90,0,8,0,0
20130126T1000,-2.8597546,0,86,0,46,0,0
20130126T1100,-1.8997546,0,64,1,32,0,0
20130126T1200,-1.0497546,0,69,0,21,0,0
20130126T1300,-0.2697546,0,80,0,9,0,0
20130126T1400,0.100245416,0,98,2,7,0,0
20130126T1500,0.47024542,0,97,17,4,0,0
20130126T1600,-0.04975462,0,89,49,0,0,0
20130126T1700,-2.4797544,0,32,16,0,0,0
20130126T1800,-2.3297548,0,89,4,0,0,0
20130126T1900,-2.5297546,0,90,20,9,0,0
20130126T2000,-1.2897546,0,84,56,31,0,0
20130126T2100,-0.6997546,0,78,89,52,0,0
20130126T2200,-0.77975464,0,62,65,100,0,0
20130126T2300,-0.8097546,0,61,48,96,0,0
20130127T0000,-0.9597546,0,91,41,94,0,0
20130127T0100,-1.1497546,0,81,34,89,0,0
20130127T0200,-1.6197547,0,92,19,81,0,0
20130127T0300,-1.5997547,0,94,17,80,0,0
20130127T0400,-1.7397546,0,93,59,78,0,0
20130127T0500,-1.8797547,0,88,73,58,0,0
20130127T0600,-2.0197544,0,100,25,41,0,0
20130127T0700,-1.8897547,0,98,15,27,0,0
20130127T0800,-1.1997546,0,83,70,15,0,0
20130127T0900,-0.40975457,0,66,85,5,0,0
20130127T1000,1.2002454,0,99,99,4,0,0
20130127T1100,2.6802454,0,99,96,1,0,0
20130127T1200,3.3102455,0,100,97,4,0,0
20130127T1300,3.9302454,0,99,100,2,0,0
20130127T1400,4.130245,0,100,97,2,0,0
20130127T1500,3.7702456,0.3,98,97,25,0.092864647,0.177028022
20130127T1600,3.6102452,0.5,96,98,69,0.093291988,0.278513091
20130127T1700,3.3802452,0.6,98,100,92,0.093444989,0.316756039
20130127T1800,3.5902452,0.7,60,99,94,0.093574544,0.365430779
20130127T1900,3.7202454,0.3,36,95,98,0.092864647,0.145591278
20130127T2000,3.4502454,0.3,68,80,99,0.092864647,0.142947838
20130127T2100,3.3202453,0.2,97,93,100,0.092526842,0.094814087
20130127T2200,2.6402454,0.2,100,99,96,0.092526842,0.086553634
20130127T2300,2.5302453,0.5,100,100,86,0.093291988,0.201037589
20130128T0000,2.8502455,0.8,100,100,80,0.093686916,0.293791382
20130128T0100,2.9202452,1,100,99,82,0.093875,0.344340996
20130128T0200,2.8202453,0.9,100,100,82,0.093786146,0.294936401
20130128T0300,2.5902452,0.6,100,100,80,0.093444989,0.191179086
20130128T0400,2.4902453,0.3,100,98,64,0.092864647,0.094112102
20130128T0500,2.4402454,0,100,83,72,0,0
20130128T0600,2.4102454,0,100,72,79,0,0
20130128T0700,2.4602454,0,100,53,79,0,0
20130128T0800,2.6502452,0,99,34,80,0,0
20130128T0900,3.3602452,0,95,12,77,0,0
20130128T1000,4.0102453,0,64,0,95,0,0
20130128T1100,4.9102454,0,2,0,90,0,0
20130128T1200,5.770245,0,0,0,79,0,0
20130128T1300,6.0802455,0,0,1,98,0,0
20130128T1400,6.0602455,0,0,5,96,0,0
20130128T1500,5.750245,0,0,25,92,0,0
20130128T1600,4.9302454,0,0,25,93,0,0
20130128T1700,4.0302453,0,0,22,94,0,0
20130128T1800,3.7302456,0,13,8,96,0,0
20130128T1900,3.3902454,0,98,2,84,0,0
20130128T2000,3.0102453,0,100,1,60,0,0
20130128T2100,3.0202456,0,100,3,30,0,0
20130128T2200,3.1102452,0,100,12,30,0,0
20130128T2300,3.3502455,0,35,8,19,0,0
20130129T0000,3.4602456,0,91,48,47,0,0
20130129T0100,4.1202455,0,95,90,89,0,0
20130129T0200,5.1802454,0,97,86,77,0,0
20130129T0300,5.8102455,0,96,81,81,0,0
20130129T0400,6.2802453,0.1,97,84,76,0.091952203,0.049110364
20130129T0500,6.290245,0.2,94,97,74,0.092526842,0.101637738
20130129T0600,6.4502454,0.3,91,99,64,0.092864647,0.152715112
20130129T0700,6.630245,0.4,99,97,72,0.093105072,0.220934713
20130129T0800,7.040245,0.4,100,67,70,0.093105072,0.248254752
20130129T0900,7.4302454,0.8,100,79,45,0.093686916,0.481438127
20130129T1000,7.4902453,0.3,99,99,81,0.092864647,0.188174748
20130129T1100,8.0602455,0.3,100,97,88,0.092864647,0.219486789
20130129T1200,8.140245,0.4,100,96,95,0.093105072,0.331683547
20130129T1300,8.020246,0.7,100,96,96,0.093574544,0.564229129
20130129T1400,7.670245,0.8,100,100,98,0.093686916,0.652984369
20130129T1500,7.5502453,0.6,99,99,98,0.093444989,0.516493669
20130129T1600,7.7002454,0.7,66,99,100,0.093574544,0.61427694
20130129T1700,7.670245,0.5,74,100,100,0.093291988,0.448844546
20130129T1800,7.6002455,0.3,67,72,98,0.092864647,0.278836728
20130129T1900,7.6202455,0,67,45,97,0,0
20130129T2000,7.5902452,0,81,19,99,0,0
20130129T2100,7.8002453,0,83,12,98,0,0
20130129T2200,8.290245,0,93,68,100,0,0
20130129T2300,8.820246,0,66,54,100,0,0
20130130T0000,9.110246,0,68,28,100,0,0
20130130T0100,9.440246,0,92,5,89,0,0
20130130T0200,10.040245,0,91,17,89,0,0
20130130T0300,10.430245,0,93,84,97,0,0
20130130T0400,10.870245,0,97,64,96,0,0
20130130T0500,10.970245,0,95,85,96,0,0
20130130T0600,11.410245,0,90,85,99,0,0
20130130T0700,11.880245,0,80,28,97,0,0
20130130T0800,12.100245,0,73,52,90,0,0
20130130T0900,12.5602455,0,54,36,92,0,0
20130130T1000,12.340245,0,37,43,81,0,0
20130130T1100,12.660245,0,66,54,67,0,0
20130130T1200,13.020246,0,21,93,74,0,0
20130130T1300,13.490245,0,20,99,87,0,0
20130130T1400,13.840245,0,87,100,91,0,0
20130130T1500,13.150246,0.3,99,100,96,0.092864647,0.2713323
20130130T1600,12.0602455,0.9,82,100,96,0.093786146,0.7369641
20130130T1700,12.080245,1.3,27,97,77,0.094096626,1.005819377
20130130T1800,12.030245,1.2,10,90,77,0.094028956,0.902372037
20130130T1900,11.790245,0.8,34,95,84,0.093686916,0.60679383
20130130T2000,11.0602455,1,24,76,67,0.093875,0.697989662
20130130T2100,10.280245,0.3,98,26,41,0.092864647,0.185628242
20130130T2200,9.860246,0,49,5,39,0,0
20130130T2300,9.460245,0,0,7,31,0,0
20130131T0000,8.790245,0,43,1,22,0,0
20130131T0100,7.8302455,0,84,0,19,0,0
20130131T0200,7.0902452,0,6,0,6,0,0
20130131T0300,6.5102453,0,0,0,2,0,0
20130131T0400,6.170245,0,5,3,5,0,0
20130131T0500,5.8502455,0,14,0,17,0,0
20130131T0600,5.860245,0,3,0,34,0,0
20130131T0700,6.000245,0,39,0,46,0,0
20130131T0800,6.4902453,0,87,20,65,0,0
20130131T0900,7.3302455,0,81,13,70,0,0
20130131T1000,8.830245,0,47,18,50,0,0
20130131T1100,9.740245,0,64,0,27,0,0
20130131T1200,10.680245,0,72,0,35,0,0
20130131T1300,11.220245,0,98,1,20,0,0
20130131T1400,11.460245,0,97,0,19,0,0
20130131T1500,11.030245,0,100,1,47,0,0
20130131T1600,10.740245,0,95,15,68,0,0
20130131T1700,10.580245,0,98,61,68,0,0
20130131T1800,10.420245,0.3,98,95,84,0.092864647,0.152657778
20130131T1900,9.960245,0.4,98,98,95,0.093105072,0.210107388
20130131T2000,9.890245,0.5,99,94,97,0.093291988,0.275456108
20130131T2100,10.000245,0.4,97,88,94,0.093105072,0.228848923
20130131T2200,9.720245,0.2,90,91,15,0.092526842,0.107939002
20130131T2300,9.710245,0.1,100,95,26,0.091952203,0.051693265
20130201T0000,9.390245,0.2,99,96,40,0.092526842,0.100119079
20130201T0100,8.960245,0.2,98,97,57,0.092526842,0.099894805
20130201T0200,8.760245,0.2,74,68,64,0.092526842,0.099848601
20130201T0300,8.740245,0.1,69,86,69,0.091952203,0.049299236
20130201T0400,8.670245,0.2,50,96,82,0.092526842,0.100017733
20130201T0500,8.660245,0.3,99,95,87,0.092864647,0.151024155
20130201T0600,8.610246,0.3,100,97,99,0.092864647,0.152037105
20130201T0700,8.370246,0.4,100,99,98,0.093105072,0.198906156
20130201T0800,8.020246,0.5,100,100,95,0.093291988,0.255722644
20130201T0900,7.630245,0.6,100,99,96,0.093444989,0.308995741
20130201T1000,7.1602454,0.6,100,95,93,0.093444989,0.31111241
20130201T1100,7.5602455,0.5,99,99,99,0.093291988,0.284046364
20130201T1200,8.320246,0.3,93,100,99,0.092864647,0.193168447
20130201T1300,9.0602455,0.3,100,99,100,0.092864647,0.199345195
20130201T1400,9.8102455,0.8,100,97,97,0.093686916,0.554624225
20130201T1500,10.000245,1.4,100,99,97,0.094159322,0.972079983
20130201T1600,10.380245,1.1,100,99,90,0.093955451,0.889229528
20130201T1700,10.980246,0.8,100,100,68,0.093686916,0.614119435
20130201T1800,11.040245,0.6,100,100,98,0.093444989,0.431279953
20130201T1900,10.700245,2.7,100,100,99,0.094716789,1.877601906
20130201T2000,10.630245,2.3,100,100,97,0.094580388,1.596550233
20130201T2100,10.420245,1.9,97,100,89,0.094418117,1.252698248
20130201T2200,10.500245,1.7,100,100,36,0.094323777,1.042074755
20130201T2300,10.0602455,1.6,100,99,92,0.094272395,0.974644023
20130202T0000,9.460245,2,100,100,100,0.094461655,1.157116717
20130202T0100,8.100245,2.7,100,99,100,0.094716789,1.367565409
20130202T0200,5.8402452,2.1,100,98,100,0.094503087,0.758036025
20130202T0300,5.420245,1.4,100,99,79,0.094159322,0.395906836
20130202T0400,5.0502453,1,100,100,88,0.093875,0.241239514
20130202T0500,4.4602456,0.8,100,98,81,0.093686916,0.176053824
20130202T0600,4.0702453,0.5,100,91,93,0.093291988,0.102321543
20130202T0700,3.9802456,0.3,99,74,84,0.092864647,0.066771295
20130202T0800,3.8902454,0.1,96,80,87,0.091952203,0.0204368
20130202T0900,4.1602454,0,95,71,59,0,0
20130202T1000,4.3902454,0.1,90,69,27,0.091952203,0.019566557
20130202T1100,4.790245,0,86,51,31,0,0
20130202T1200,5.2002454,0,74,34,36,0,0
20130202T1300,5.460245,0,71,17,53,0,0
20130202T1400,5.460245,0.1,76,32,41,0.091952203,0.024132763
20130202T1500,5.3002453,0.5,73,43,11,0.093291988,0.13016689
20130202T1600,4.670245,0.3,38,31,23,0.092864647,0.071609206
20130202T1700,3.8602452,0.3,51,51,42,0.092864647,0.065582079
20130202T1800,2.8302455,1.1,57,89,82,0.093955451,0.211467364
20130202T1900,2.2202454,0.6,57,85,81,0.093444989,0.096891592
20130202T2000,1.7302454,0.4,47,88,58,0.093105072,0.057169861
20130202T2100,1.4402454,0.2,16,54,32,0.092526842,0.027167281
20130202T2200,1.0702454,0,8,43,24,0,0
20130202T2300,1.1702454,0,0,10,37,0,0
20130203T0000,1.1702454,0,0,0,39,0,0
20130203T0100,1.1502454,0,0,0,67,0,0
20130203T0200,1.1702454,0,0,0,72,0,0
20130203T0300,1.4102454,0,0,0,58,0,0
20130203T0400,1.3902454,0,0,1,68,0,0
20130203T0500,1.3902454,0,0,16,69,0,0
20130203T0600,1.4102454,0.1,1,63,90,0.091952203,0.012787287
20130203T0700,1.4602454,0.2,17,48,89,0.092526842,0.027084019
20130203T0800,1.4502454,0.3,25,42,88,0.092864647,0.043926794
20130203T0900,1.9402454,0.3,100,15,53,0.092864647,0.045688486
20130203T1000,2.3802454,0.1,100,34,50,0.091952203,0.016183498
20130203T1100,2.9602456,0,99,22,27,0,0
20130203T1200,3.5302453,0,21,18,45,0,0
20130203T1300,4.1602454,0,1,19,71,0,0
20130203T1400,4.2802453,0,3,37,92,0,0
20130203T1500,4.2502456,0,73,22,78,0,0
20130203T1600,3.6902456,0,99,63,63,0,0
20130203T1700,3.3002453,0,100,82,56,0,0
20130203T1800,3.1202455,0,98,97,46,0,0
20130203T1900,2.9302454,0,98,98,37,0,0
20130203T2000,2.8902454,0,100,99,17,0,0
20130203T2100,2.7802453,0.2,100,100,28,0.092526842,0.033933569
20130203T2200,2.6202455,0.2,100,100,41,0.092526842,0.033864692
20130203T2300,2.5402455,0.2,99,100,51,0.092526842,0.034085804
20130204T0000,2.3302455,0.2,100,100,66,0.092526842,0.033960966
20130204T0100,1.8902454,0.4,98,100,75,0.093105072,0.06877852
20130204T0200,1.5502454,0.5,99,100,86,0.093291988,0.085751735
20130204T0300,1.4402454,0.7,97,100,83,0.093574544,0.12603261
20130204T0400,1.5702454,0.8,98,100,78,0.093686916,0.152452594
20130204T0500,1.6802454,0.9,100,100,94,0.093786146,0.182284589
20130204T0600,1.8802454,0.8,96,100,87,0.093686916,0.172876372
20130204T0700,2.0402455,0.6,98,94,96,0.093444989,0.130730893
20130204T0800,2.4402454,0.4,98,98,99,0.093105072,0.101250286
20130204T0900,3.0002456,0.4,100,99,98,0.093105072,0.13038109
20130204T1000,3.6402454,0.4,99,98,99,0.093105072,0.16860041
20130204T1100,4.1002455,0.3,96,84,99,0.092864647,0.132012086
20130204T1200,5.0702453,0.2,95,90,98,0.092526842,0.083619075
20130204T1300,5.500245,0.2,96,95,97,0.092526842,0.089525433
20130204T1400,5.750245,0.3,56,94,98,0.092864647,0.146995933
20130204T1500,6.2202454,0.3,0,91,99,0.092864647,0.151747064
20130204T1600,6.480245,0.3,0,95,98,0.092864647,0.161016601
20130204T1700,6.520245,0.3,0,89,99,0.092864647,0.171418294
20130204T1800,6.6402454,0.3,0,90,100,0.092864647,0.166163278
20130204T1900,6.8202453,0.2,0,71,100,0.092526842,0.108892369
20130204T2000,7.0502453,0.1,71,34,100,0.091952203,0.050677444
20130204T2100,7.2202454,0,93,32,99,0,0
20130204T2200,7.290245,0,96,29,89,0,0
20130204T2300,7.380245,0,98,30,96,0,0
20130205T0000,7.290245,0,98,61,100,0,0
20130205T0100,7.290245,0,100,98,98,0,0
20130205T0200,7.150245,0,98,99,100,0,0
20130205T0300,7.0602455,0,98,99,99,0,0
20130205T0400,7.1602454,0.2,97,83,100,0.092526842,0.085712051
20130205T0500,7.150245,0.6,97,91,95,0.093444989,0.254798098
20130205T0600,6.750245,0.5,98,78,92,0.093291988,0.188143479
20130205T0700,6.2402453,0.7,91,82,82,0.093574544,0.28333542
20130205T0800,6.150245,0.8,10,76,81,0.093686916,0.300544702
20130205T0900,6.3302455,0.4,0,52,59,0.093105072,0.137691971
20130205T1000,6.2802453,0.4,0,51,46,0.093105072,0.129654074
20130205T1100,6.400245,0.2,0,97,67,0.092526842,0.067393512
20130205T1200,6.3102455,0.4,3,98,56,0.093105072,0.137764637
20130205T1300,6.520245,0.4,70,99,77,0.093105072,0.140284383
20130205T1400,5.8402452,0.8,99,100,93,0.093686916,0.271319927
20130205T1500,4.7202454,1.2,100,100,58,0.094028956,0.404891995
20130205T1600,3.4902453,1.5,93,100,84,0.094217728,0.454505417
20130205T1700,2.6002455,0.9,99,99,84,0.093786146,0.239318684
20130205T1800,2.7402453,0.6,88,99,75,0.093444989,0.157564298
20130205T1900,2.8602452,0.3,46,83,53,0.092864647,0.063144311
20130205T2000,2.3702455,0.1,33,78,80,0.091952203,0.020510879
20130205T2100,2.0802455,0,17,38,47,0,0
20130205T2200,1.8402454,0,20,84,44,0,0
20130205T2300,1.5502454,0,3,63,41,0,0
20130206T0000,1.4602454,0,8,16,45,0,0
20130206T0100,1.6002454,0,73,22,43,0,0
20130206T0200,1.8202454,0,98,83,62,0,0
20130206T0300,1.6302454,0,97,83,80,0,0
20130206T0400,1.7102454,0,100,99,84,0,0
20130206T0500,1.6302454,0.1,98,98,73,0.091952203,0.014739229
20130206T0600,1.6602454,0.2,97,100,27,0.092526842,0.030992302
20130206T0700,1.6002454,0.5,98,98,21,0.093291988,0.082037338
20130206T0800,1.7702454,0.7,92,96,51,0.093574544,0.115342721
20130206T0900,2.2002454,0.6,94,92,49,0.093444989,0.098759698
20130206T1000,2.5002456,0.3,97,74,82,0.092864647,0.055091737
20130206T1100,2.5402455,0.3,95,93,87,0.092864647,0.058428134
20130206T1200,2.6402454,0.2,90,94,80,0.092526842,0.041713017
20130206T1300,2.8202453,0.3,95,88,75,0.092864647,0.062724003
20130206T1400,2.8902454,0.4,89,99,73,0.093105072,0.081933878
20130206T1500,2.8102455,0.3,89,96,75,0.092864647,0.060441347
20130206T1600,2.6002455,0.3,84,83,33,0.092864647,0.057706689
20130206T1700,2.0002456,0,52,58,26,0,0
20130206T1800,1.8502454,0,33,35,41,0,0
20130206T1900,1.7602454,0.1,29,41,48,0.091952203,0.014901514
20130206T2000,1.7702454,0.2,54,65,46,0.092526842,0.029160263
20130206T2100,1.9402454,0.4,73,82,62,0.093105072,0.060842476
20130206T2200,1.6102453,0.6,88,97,34,0.093444989,0.088729968
20130206T2300,1.4502454,0.6,87,94,82,0.093444989,0.085694912
20130207T0000,1.5602454,0.5,82,94,91,0.093291988,0.069062123
20130207T0100,1.3102454,0.4,75,88,84,0.093105072,0.052673364
20130207T0200,1.0302454,0.2,73,89,93,0.092526842,0.025910324
20130207T0300,0.89024544,0.2,81,69,93,0.092526842,0.025910324
20130207T0400,0.6202454,0,72,56,88,0,0
20130207T0500,0.2102454,0,73,47,67,0,0
20130207T0600,0.1502454,0.2,52,37,55,0.092526842,0.025910324
20130207T0700,-0.3197546,0,46,27,88,0,0
20130207T0800,0.3902454,0,24,36,76,0,0
20130207T0900,0.7602454,0,13,55,87,0,0
20130207T1000,1.1902454,0,12,38,72,0,0
20130207T1100,1.9502454,0.1,5,27,76,0.091952203,0.014918345
20130207T1200,1.9802454,0.2,3,20,58,0.092526842,0.030226594
20130207T1300,2.8202453,0,15,18,44,0,0
20130207T1400,2.9702454,0,27,35,27,0,0
20130207T1500,2.9502454,0,27,40,28,0,0
20130207T1600,2.6302452,0.2,38,59,18,0.092526842,0.032629582
20130207T1700,2.1502454,0,28,68,26,0,0
20130207T1800,2.0302453,0,36,83,34,0,0
20130207T1900,2.0102453,0,28,66,25,0,0
20130207T2000,1.7702454,0,20,79,30,0,0
20130207T2100,1.5502454,0,12,92,35,0,0
20130207T2200,1.2002454,0,41,85,11,0,0
20130207T2300,1.2002454,0,25,86,10,0,0
20130208T0000,1.0602454,0.1,20,93,19,0.091952203,0.012787287
20130208T0100,0.8602454,0,13,91,9,0,0
20130208T0200,0.9302454,0,15,88,23,0,0
20130208T0300,0.89024544,0,13,96,70,0,0
20130208T0400,0.77024543,0,19,96,78,0,0
20130208T0500,0.9202454,0,54,95,90,0,0
20130208T0600,0.6802454,0,81,90,94,0,0
20130208T0700,0.5402454,0,87,92,94,0,0
20130208T0800,0.52024543,0.1,89,94,67,0.091952203,0.012787287
20130208T0900,0.64024544,0,93,97,78,0,0
20130208T1000,0.8202454,0,90,93,34,0,0
20130208T1100,1.4102454,0,12,72,46,0,0
20130208T1200,1.7902454,0,18,49,44,0,0
20130208T1300,2.0302453,0.1,5,41,55,0.091952203,0.015485094
20130208T1400,2.0902452,0,3,29,49,0,0
20130208T1500,1.9402454,0,12,39,34,0,0
20130208T1600,0.8702454,0,79,30,16,0,0
20130208T1700,1.4702454,0,85,26,17,0,0
20130208T1800,1.3302454,0,83,28,25,0,0
20130208T1900,0.3602454,0,85,21,27,0,0
20130208T2000,-0.33975458,0,82,43,47,0,0
20130208T2100,-0.4597546,0,84,55,39,0,0
20130208T2200,1.0502454,0.1,70,75,17,0.091952203,0.012787287
20130208T2300,0.7002454,0.2,52,88,63,0.092526842,0.025910324
20130209T0000,0.3702454,0.2,35,79,55,0.092526842,0.025910324
20130209T0100,-0.14975458,0.2,18,65,30,0.092526842,0.025910324
20130209T0200,-0.73975456,0.1,0,60,12,0.091952203,0.012787287
20130209T0300,-1.1197546,0,0,36,9,0,0
20130209T0400,-1.0797546,0,0,26,21,0,0
20130209T0500,-1.2397546,0,0,9,23,0,0
20130209T0600,-2.1597548,0,0,6,21,0,0
20130209T0700,-1.8897547,0,0,5,26,0,0
20130209T0800,-1.2697546,0,0,15,30,0,0
20130209T0900,-0.9297546,0,0,14,54,0,0
20130209T1000,-0.88975465,0,0,48,48,0,0
20130209T1100,-0.1897546,0,0,41,38,0,0
20130209T1200,0.4202454,0,0,34,33,0,0
20130209T1300,0.35024542,0,0,38,37,0,0
20130209T1400,0.35024542,0,0,36,41,0,0
20130209T1500,-0.0697546,0,0,37,30,0,0
20130209T1600,-0.61975455,0,0,12,9,0,0
