timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Cloud Cover High [high cld lay],Basel Cloud Cover Medium [mid cld lay],Basel Cloud Cover Low [low cld lay],Cloud Attenuation
20130120T0700,-0.77975464,0,1,31,4,0.1741994697
20130120T0800,-1.4597546,0,79,39,2,0.04815931908
20130120T0900,-0.98975456,0,89,69,3,0.1140652863
20130120T1000,0.1802454,0,98,62,13,0.2094266377
20130120T1100,-0.28975457,0,84,87,3,0.06893500161
20130120T1200,0.64024544,0,18,59,22,0.05335516315
20130120T1300,0.88024545,0,39,71,15,0.04832924428
20130120T1400,1.2502453,0,88,89,27,0.0254836521
20130120T1500,0.5902454,0.2,99,97,61,0.01030747471
20130120T1600,1.1402454,0,93,85,35,0.0213314049
20130120T1700,1.7002454,0,91,86,38,0.02609888046
20130120T1800,1.6702454,0.1,90,83,67,0.05005376504
20130120T1900,1.1202455,0.9,94,95,90,0.0817094026
20130120T2000,1.8002454,0.9,87,96,78,0.0840197755
20130120T2100,1.6202455,0.4,81,94,81,0.02784387525
20130120T2200,0.4402454,0.3,72,90,72,0.102981445
20130120T2300,-0.029754579,0.2,83,100,66,0.1225526736
20130121T0000,-0.1997546,0.1,81,99,45,0.1256334812
20130121T0100,-0.24975461,0,85,94,64,0.1903221927
20130121T0200,-0.41975462,0,86,97,79,0.1452602752
20130121T0300,-0.6997546,0,62,94,67,0.1155356352
20130121T0400,-0.8197546,0.1,20,98,68,0.1061920516
20130121T0500,-0.76975465,0.2,7,95,77,0.14017147
20130121T0600,-1.0597546,0.1,0,80,86,0.2008161914
20130121T0700,-1.7797545,0,0,24,86,0.1473191869
20130121T0800,-1.3697546,0,0,1,82,0.1336309266
20130121T0900,-2.2197547,0,0,1,70,0.09511391577
20130121T1000,0.1802454,0,0,2,72,0.04388147405
20130121T1100,0.6202454,0,0,17,91,0.07934702615
20130121T1200,1.3502455,0,0,79,79,0.1099091795
20130121T1300,1.8102454,0,0,98,82,0.1044960696
20130121T1400,1.8902454,0,0,97,81,0.2471317445
20130121T1500,1.8902454,0.2,0,85,95,0.2224840342
20130121T1600,1.7002454,0.2,0,80,94,0.1616635534
20130121T1700,1.6202455,0,0,81,85,0.2279769709
20130121T1800,1.2502453,0,0,63,64,0.3349713899
20130121T1900,0.9802454,0,0,29,44,0.3330518871
20130121T2000,0.77024543,0,0,16,32,0.2831404593
20130121T2100,0.5002454,0,0,10,35,0.2627716219
20130121T2200,1.8402454,0,0,44,42,0.07765092696
20130121T2300,1.6802454,0,0,57,46,0.03016138941
20130122T0000,1.7602454,0,0,37,27,0.03215614496
20130122T0100,2.3102455,0,0,12,65,0.09725904784
20130122T0200,2.9302454,0,0,1,90,0.1160167921
20130122T0300,2.8802452,0,0,1,95,0.1713594797
20130122T0400,2.7402453,0,0,16,98,0.1836967076
20130122T0500,2.2802453,0,0,68,98,0.2064420654
20130122T0600,2.2002454,0,0,88,99,0.2046803419
20130122T0700,1.9102454,0.1,0,92,95,0.1759493822
20130122T0800,1.9902455,0.1,0,90,88,0.1763397798
20130122T0900,1.9102454,0,0,74,85,0.1753507009
20130122T1000,1.8502454,0,0,85,82,0.2383359338
20130122T1100,2.2302454,0,0,75,85,0.2126528378
20130122T1200,2.8102455,0,1,53,74,0.185826134
20130122T1300,3.1902456,0,0,35,56,0.1623898227
20130122T1400,3.7602453,0,0,13,73,0.1665608836
20130122T1500,3.7802453,0,0,3,67,0.1678803094
20130122T1600,1.4202454,0,0,0,44,0.1545047185
20130122T1700,-0.77975464,0,0,2,14,0.1421784817
20130122T1800,-1.2497545,0,0,12,15,0.1308587766
20130122T1900,-1.2597545,0,0,26,25,0.218984385
20130122T2000,-1.4597546,0,0,6,5,0.2396913197
20130122T2100,-1.6297547,0,0,1,3,0.1776260957
20130122T2200,-1.6497546,0,0,20,38,0.1571477088
20130122T2300,-1.2697546,0,0,46,53,0.1309650757
20130123T0000,-1.1097546,0,0,36,43,0.2072197175
20130123T0100,-1.1497546,0,1,28,42,0.2501202115
20130123T0200,-1.4297546,0,28,7,18,0.2980663957
20130123T0300,-1.9097546,0,80,4,62,0.2630535633
20130123T0400,-1.9797546,0,95,0,62,0.2702011142
20130123T0500,-2.1297545,0,91,0,61,0.2098410087
20130123T0600,-2.6997547,0,75,0,63,0.2744541981
20130123T0700,-3.3897548,0,82,1,64,0.2791318436
20130123T0800,-3.5997548,0,63,0,63,0.2267808286
20130123T0900,-1.9997545,0,13,0,62,0.1956980638
20130123T1000,-0.74975455,0,17,0,17,0.1460393231
20130123T1100,0.4402454,0,33,0,10,0.1944976168
20130123T1200,1.4102454,0,55,0,7,0.2097553057
20130123T1300,2.2702456,0,98,0,16,0.2171447675
20130123T1400,2.8202453,0,92,0,23,0.2343895651
20130123T1500,2.5402455,0,97,0,21,0.2226059902
20130123T1600,0.5802454,0,97,0,25,0.210608353
20130123T1700,-0.64975464,0,96,1,35,0.198641034
20130123T1800,-1.3897547,0,97,0,37,0.1708437
20130123T1900,-1.6697546,0,58,0,34,0.1321323054
20130123T2000,-2.2297544,0,60,4,36,0.08706532189
20130123T2100,-2.6897545,0,83,4,35,0.0595843246
20130123T2200,-2.5397544,0,38,2,91,0.04778298731
20130123T2300,-2.5297546,0,26,0,82,0.0731963532
20130124T0000,-1.8997546,0,47,1,74,0.0807424367
20130124T0100,-1.8297547,0,71,4,82,0.0614776412
20130124T0200,-1.9897546,0,90,5,93,0.04940842253
20130124T0300,-1.8497547,0,99,4,91,0.04966978247
20130124T0400,-1.2697546,0,98,6,98,0.04419146995
20130124T0500,-1.0897546,0,98,7,100,0.03383704699
20130124T0600,-0.65975463,0,95,1,95,0.02535627189
20130124T0700,-0.46975458,0,54,2,88,0.01793631137
20130124T0800,-0.21975458,0,22,1,99,0.009262236988
20130124T0900,-0.08975458,0,5,1,100,0.004424519635
20130124T1000,0.19024539,0,0,5,100,0.008384347528
20130124T1100,-0.029754579,0,38,8,100,0.01023195163
20130124T1200,0.090245396,0,34,3,100,0.01096119327
20130124T1300,0.11024541,0,49,3,99,0.008880253508
20130124T1400,0.2702454,0,37,1,98,0.009082436418
20130124T1500,0.2702454,0,14,4,93,0.0111819175
20130124T1600,0.020245433,0,6,4,91,0.01421580125
20130124T1700,-0.20975459,0,20,1,75,0.01414943122
20130124T1800,-0.50975454,0,35,2,67,0.01094665109
20130124T1900,-0.75975454,0,47,1,74,0.008210923924
20130124T2000,-0.9697546,0,59,4,69,0.006507150221
20130124T2100,-1.3397546,0,62,4,54,0.004930909296
20130124T2200,-1.4497546,0,49,9,49,0.00833524206
20130124T2300,-1.6397547,0,35,8,46,0.005533232225
20130125T0000,-1.9597546,0,1,13,58,0.006352828524
20130125T0100,-1.9097546,0,0,12,53,0.006612443368
20130125T0200,-2.3597546,0,0,7,48,0.006764946658
20130125T0300,-2.6597548,0,0,9,56,0.006519600874
20130125T0400,-2.2797546,0,0,11,64,0.006355279552
20130125T0500,-2.1597548,0,0,6,73,0.005757251045
20130125T0600,-2.1297545,0,0,12,74,0.005106688756
20130125T0700,-2.2097545,0,0,6,60,0.004429836051
20130125T0800,-1.9897546,0,0,13,55,0.003614845555
20130125T0900,-2.0097547,0,0,15,83,0.002747424061
20130125T1000,-1.5597545,0,0,9,96,0.0008054338907
20130125T1100,-1.1897546,0,0,4,98,0.0009245886752
20130125T1200,-0.97975457,0,0,4,100,0.001229676205
20130125T1300,-0.8297546,0,0,5,100,0.001720697017
20130125T1400,-0.7097546,0,0,4,100,0.001982876215
20130125T1500,-0.75975454,0,0,6,99,0.002025733467
20130125T1600,-0.9597546,0,0,1,88,0.002326132877
20130125T1700,-1.8197545,0,0,2,83,0.002688428292
20130125T1800,-1.4697546,0,0,0,72,0.003212786785
20130125T1900,-1.1297545,0,0,1,41,0.003460615808
20130125T2000,-1.3497546,0,0,0,14,0.003372337633
20130125T2100,-1.2497545,0,0,0,15,0.003334066564
20130125T2200,-2.4197545,0,0,0,27,0.003836872904
20130125T2300,-2.4497547,0,1,0,23,0.004332426506
20130126T0000,-2.8097544,0,0,0,18,0.004070247991
20130126T0100,-3.1897545,0,1,0,9,0.003696065631
20130126T0200,-3.2997546,0,1,0,5,0.00306690283
20130126T0300,-3.4297547,0,2,0,6,0.002309065586
20130126T0400,-3.5897546,0,3,0,2,0.001620350827
20130126T0500,-3.8097548,0,12,0,11,0.001074660295
20130126T0600,-4.1497545,0,14,0,28,0.0008172610004
20130126T0700,-4.599755,0,13,0,33,0.0007720340998
20130126T0800,-4.3797545,0,47,0,13,0.0007053581625
20130126T0900,-4.6297545,0,90,0,8,0.0007577859003
20130126T1000,-2.8597546,0,86,0,46,0.0001787321816
20130126T1100,-1.8997546,0,64,1,32,0.0001620376401
20130126T1200,-1.0497546,0,69,0,21,0.0002502698696
20130126T1300,-0.2697546,0,80,0,9,0.0004970620624
20130126T1400,0.100245416,0,98,2,7,0.000697345314
20130126T1500,0.47024542,0,97,17,4,0.0009511901402
20130126T1600,-0.04975462,0,89,49,0,0.001344336551
20130126T1700,-2.4797544,0,32,16,0,0.001687399455
20130126T1800,-2.3297548,0,89,4,0,0.001854099767
20130126T1900,-2.5297546,0,90,20,9,0.002363965279
20130126T2000,-1.2897546,0,84,56,31,0.003112191588
20130126T2100,-0.6997546,0,78,89,52,0.003574511465
20130126T2200,-0.77975464,0,62,65,100,0.003596011397
20130126T2300,-0.8097546,0,61,48,96,0.004219169717
20130127T0000,-0.9597546,0,91,41,94,0.00381291277
20130127T0100,-1.1497546,0,81,34,89,0.004344419067
20130127T0200,-1.6197547,0,92,19,81,0.00350057302
20130127T0300,-1.5997547,0,94,17,80,0.002966940058
20130127T0400,-1.7397546,0,93,59,78,0.008732578869
20130127T0500,-1.8797547,0,88,73,58,0.02301060752
20130127T0600,-2.0197544,0,100,25,41,0.03185866579
20130127T0700,-1.8897547,0,98,15,27,0.03429131382
20130127T0800,-1.1997546,0,83,70,15,0.05041779091
20130127T0900,-0.40975457,0,66,85,5,0.06360625739
20130127T1000,1.2002454,0,99,99,4,0.04463429669
20130127T1100,2.6802454,0,99,96,1,0.07661548262
20130127T1200,3.3102455,0,100,97,4,0.1390084278
20130127T1300,3.9302454,0,99,100,2,0.3368236482
20130127T1400,4.130245,0,100,97,2,0.4314529126
20130127T1500,3.7702456,0.3,98,97,25,0.4111401043
20130127T1600,3.6102452,0.5,96,98,69,0.5399108516
20130127T1700,3.3802452,0.6,98,100,92,0.3808568663
20130127T1800,3.5902452,0.7,60,99,94,0.3839047983
20130127T1900,3.7202454,0.3,36,95,98,0.5473630093
20130127T2000,3.4502454,0.3,68,80,99,0.4856063161
20130127T2100,3.3202453,0.2,97,93,100,0.3442941471
20130127T2200,2.6402454,0.2,100,99,96,0.1919861679
20130127T2300,2.5302453,0.5,100,100,86,0.1123393423
20130128T0000,2.8502455,0.8,100,100,80,0.08484455058
20130128T0100,2.9202452,1,100,99,82,0.1113805182
20130128T0200,2.8202453,0.9,100,100,82,0.09604311965
20130128T0300,2.5902452,0.6,100,100,80,0.07327373578
20130128T0400,2.4902453,0.3,100,98,64,0.06060238725
20130128T0500,2.4402454,0,100,83,72,0.0482619323
20130128T0600,2.4102454,0,100,72,79,0.08631664676
20130128T0700,2.4602454,0,100,53,79,0.0311298351
20130128T0800,2.6502452,0,99,34,80,0.05124737629
20130128T0900,3.3602452,0,95,12,77,0.1488097258
20130128T1000,4.0102453,0,64,0,95,0.4140343761
20130128T1100,4.9102454,0,2,0,90,0.5558365748
20130128T1200,5.770245,0,0,0,79,0.3942066779
20130128T1300,6.0802455,0,0,1,98,0.3562909057
20130128T1400,6.0602455,0,0,5,96,0.5170517763
20130128T1500,5.750245,0,0,25,92,0.4379539428
20130128T1600,4.9302454,0,0,25,93,0.5672406358
20130128T1700,4.0302453,0,0,22,94,0.5777152977
20130128T1800,3.7302456,0,13,8,96,0.2351413208
20130128T1900,3.3902454,0,98,2,84,0.2335508276
20130128T2000,3.0102453,0,100,1,60,0.2431348227
20130128T2100,3.0202456,0,100,3,30,0.2321479635
20130128T2200,3.1102452,0,100,12,30,0.512188864
20130128T2300,3.3502455,0,35,8,19,0.5516477974
20130129T0000,3.4602456,0,91,48,47,0.6059124001
20130129T0100,4.1202455,0,95,90,89,0.4909334887
20130129T0200,5.1802454,0,97,86,77,0.4096282079
20130129T0300,5.8102455,0,96,81,81,0.6645700421
20130129T0400,6.2802453,0.1,97,84,76,0.7953380107
20130129T0500,6.290245,0.2,94,97,74,0.8950160009
20130129T0600,6.4502454,0.3,91,99,64,0.6598453478
20130129T0700,6.630245,0.4,99,97,72,0.6934707874
20130129T0800,7.040245,0.4,100,67,70,0.8604800402
20130129T0900,7.4302454,0.8,100,79,45,0.7752757518
20130129T1000,7.4902453,0.3,99,99,81,0.5710803248
20130129T1100,8.0602455,0.3,100,97,88,0.7659665919
20130129T1200,8.140245,0.4,100,96,95,0.4491869005
20130129T1300,8.020246,0.7,100,96,96,0.3988872908
20130129T1400,7.670245,0.8,100,100,98,0.3808889805
20130129T1500,7.5502453,0.6,99,99,98,0.2924015454
20130129T1600,7.7002454,0.7,66,99,100,0.278672337
20130129T1700,7.670245,0.5,74,100,100,0.272567971
20130129T1800,7.6002455,0.3,67,72,98,0.3490481835
20130129T1900,7.6202455,0,67,45,97,0.5041370391
20130129T2000,7.5902452,0,81,19,99,0.4963307856
20130129T2100,7.8002453,0,83,12,98,0.4702106824
20130129T2200,8.290245,0,93,68,100,0.3833977451
20130129T2300,8.820246,0,66,54,100,0.4083873204
20130130T0000,9.110246,0,68,28,100,0.4319205698
20130130T0100,9.440246,0,92,5,89,0.5848236088
20130130T0200,10.040245,0,91,17,89,0.7378711814
20130130T0300,10.430245,0,93,84,97,0.8390487981
20130130T0400,10.870245,0,97,64,96,0.7585251129
20130130T0500,10.970245,0,95,85,96,0.759974411
20130130T0600,11.410245,0,90,85,99,0.6542037876
20130130T0700,11.880245,0,80,28,97,0.638747381
20130130T0800,12.100245,0,73,52,90,0.5206609165
20130130T0900,12.5602455,0,54,36,92,0.4313855898
20130130T1000,12.340245,0,37,43,81,0.7425026957
20130130T1100,12.660245,0,66,54,67,0.5554698871
20130130T1200,13.020246,0,21,93,74,0.4509262806
20130130T1300,13.490245,0,20,99,87,0.459467491
20130130T1400,13.840245,0,87,100,91,0.6050186682
20130130T1500,13.150246,0.3,99,100,96,0.4958768428
20130130T1600,12.0602455,0.9,82,100,96,0.4116968418
20130130T1700,12.080245,1.3,27,97,77,0.4257342393
20130130T1800,12.030245,1.2,10,90,77,0.4152184731
20130130T1900,11.790245,0.8,34,95,84,0.3905594887
20130130T2000,11.0602455,1,24,76,67,0.3342390687
20130130T2100,10.280245,0.3,98,26,41,0.2873746456
20130130T2200,9.860246,0,49,5,39,0.3530640712
20130130T2300,9.460245,0,0,7,31,0.2643676985
20130131T0000,8.790245,0,43,1,22,0.1712830303
20130131T0100,7.8302455,0,84,0,19,0.1675461165
20130131T0200,7.0902452,0,6,0,6,0.2136015347
20130131T0300,6.5102453,0,0,0,2,0.2095804052
20130131T0400,6.170245,0,5,3,5,0.1901275844
20130131T0500,5.8502455,0,14,0,17,0.1660789654
20130131T0600,5.860245,0,3,0,34,0.1881910191
20130131T0700,6.000245,0,39,0,46,0.2534997692
20130131T0800,6.4902453,0,87,20,65,0.2564451993
20130131T0900,7.3302455,0,81,13,70,0.2997858826
20130131T1000,8.830245,0,47,18,50,0.334599031
20130131T1100,9.740245,0,64,0,27,0.3650444799
20130131T1200,10.680245,0,72,0,35,0.2302432976
20130131T1300,11.220245,0,98,1,20,0.177240647
20130131T1400,11.460245,0,97,0,19,0.2065646558
20130131T1500,11.030245,0,100,1,47,0.1892518327
20130131T1600,10.740245,0,95,15,68,0.197175513
20130131T1700,10.580245,0,98,61,68,0.1444050706
20130131T1800,10.420245,0.3,98,95,84,0.1806605866
20130131T1900,9.960245,0.4,98,98,95,0.2711514998
20130131T2000,9.890245,0.5,99,94,97,0.3195033675
20130131T2100,10.000245,0.4,97,88,94,0.2904763323
20130131T2200,9.720245,0.2,90,91,15,0.382696435
20130131T2300,9.710245,0.1,100,95,26,0.5128920091
20130201T0000,9.390245,0.2,99,96,40,0.178164453
20130201T0100,8.960245,0.2,98,97,57,0.7506973848
20130201T0200,8.760245,0.2,74,68,64,0.7615106223
20130201T0300,8.740245,0.1,69,86,69,0.666344133
20130201T0400,8.670245,0.2,50,96,82,0.7307794545
20130201T0500,8.660245,0.3,99,95,87,0.7175555423
20130201T0600,8.610246,0.3,100,97,99,0.7392458455
20130201T0700,8.370246,0.4,100,99,98,0.4998030743
20130201T0800,8.020246,0.5,100,100,95,0.2495873303
20130201T0900,7.630245,0.6,100,99,96,0.10485243
20130201T1000,7.1602454,0.6,100,95,93,0.1850185249
20130201T1100,7.5602455,0.5,99,99,99,0.08276451959
20130201T1200,8.320246,0.3,93,100,99,0.07252907639
20130201T1300,9.0602455,0.3,100,99,100,0.05187700822
20130201T1400,9.8102455,0.8,100,97,97,0.0410254318
20130201T1500,10.000245,1.4,100,99,97,0.04371804685
20130201T1600,10.380245,1.1,100,99,90,0.05226281709
20130201T1700,10.980246,0.8,100,100,68,0.06452668111
20130201T1800,11.040245,0.6,100,100,98,0.06417386885
20130201T1900,10.700245,2.7,100,100,99,0.0691808169
20130201T2000,10.630245,2.3,100,100,97,0.07305736404
20130201T2100,10.420245,1.9,97,100,89,0.08575118666
20130201T2200,10.500245,1.7,100,100,36,0.08762653491
20130201T2300,10.0602455,1.6,100,99,92,0.09468325338
20130202T0000,9.460245,2,100,100,100,0.08763788226
20130202T0100,8.100245,2.7,100,99,100,0.07685780342
20130202T0200,5.8402452,2.1,100,98,100,0.06856805031
20130202T0300,5.420245,1.4,100,99,79,0.06644578278
20130202T0400,5.0502453,1,100,100,88,0.06329493007
20130202T0500,4.4602456,0.8,100,98,81,0.0695106465
20130202T0600,4.0702453,0.5,100,91,93,0.06701828068
20130202T0700,3.9802456,0.3,99,74,84,0.05814306686
20130202T0800,3.8902454,0.1,96,80,87,0.060216226
20130202T0900,4.1602454,0,95,71,59,0.05549529946
20130202T1000,4.3902454,0.1,90,69,27,0.05977079497
20130202T1100,4.790245,0,86,51,31,0.06626699347
20130202T1200,5.2002454,0,74,34,36,0.06060183087
20130202T1300,5.460245,0,71,17,53,0.0660278099
20130202T1400,5.460245,0.1,76,32,41,0.07969029101
20130202T1500,5.3002453,0.5,73,43,11,0.071736069
20130202T1600,4.670245,0.3,38,31,23,0.07816617956
20130202T1700,3.8602452,0.3,51,51,42,0.07247269983
20130202T1800,2.8302455,1.1,57,89,82,0.07885172536
20130202T1900,2.2202454,0.6,57,85,81,0.09378720817
20130202T2000,1.7302454,0.4,47,88,58,0.08708224774
20130202T2100,1.4402454,0.2,16,54,32,0.08172796833
20130202T2200,1.0702454,0,8,43,24,0.08139423914
20130202T2300,1.1702454,0,0,10,37,0.112909399
20130203T0000,1.1702454,0,0,0,39,0.1595458697
20130203T0100,1.1502454,0,0,0,67,0.1952636824
20130203T0200,1.1702454,0,0,0,72,0.2329362064
20130203T0300,1.4102454,0,0,0,58,0.1674130036
20130203T0400,1.3902454,0,0,1,68,0.1245144813
20130203T0500,1.3902454,0,0,16,69,0.1357415042
20130203T0600,1.4102454,0.1,1,63,90,0.1379708848
20130203T0700,1.4602454,0.2,17,48,89,0.119091253
20130203T0800,1.4502454,0.3,25,42,88,0.1081731142
20130203T0900,1.9402454,0.3,100,15,53,0.07562972258
20130203T1000,2.3802454,0.1,100,34,50,0.05527007631
20130203T1100,2.9602456,0,99,22,27,0.04664107799
20130203T1200,3.5302453,0,21,18,45,0.03543915109
20130203T1300,4.1602454,0,1,19,71,0.02397639134
20130203T1400,4.2802453,0,3,37,92,0.0170902062
20130203T1500,4.2502456,0,73,22,78,0.01214012667
20130203T1600,3.6902456,0,99,63,63,0.00866686381
20130203T1700,3.3002453,0,100,82,56,0.006326905323
20130203T1800,3.1202455,0,98,97,46,0.004691530802
20130203T1900,2.9302454,0,98,98,37,0.003852919958
20130203T2000,2.8902454,0,100,99,17,0.003258399222
20130203T2100,2.7802453,0.2,100,100,28,0.002401768008
20130203T2200,2.6202455,0.2,100,100,41,0.001086560125
20130203T2300,2.5402455,0.2,99,100,51,0.0009459970273
20130204T0000,2.3302455,0.2,100,100,66,0.0006290712406
20130204T0100,1.8902454,0.4,98,100,75,0.0003883921305
20130204T0200,1.5502454,0.5,99,100,86,0.0003097759029
20130204T0300,1.4402454,0.7,97,100,83,0.000359833875
20130204T0400,1.5702454,0.8,98,100,78,0.0004325056439
20130204T0500,1.6802454,0.9,100,100,94,0.0004360803662
20130204T0600,1.8802454,0.8,96,100,87,0.0002835364793
20130204T0700,2.0402455,0.6,98,94,96,0.0001882515285
20130204T0800,2.4402454,0.4,98,98,99,0.0001882515285
20130204T0900,3.0002456,0.4,100,99,98,0.0002907372871
20130204T1000,3.6402454,0.4,99,98,99,5.96E-05
20130204T1100,4.1002455,0.3,96,84,99,0.0003932229677
20130204T1200,5.0702453,0.2,95,90,98,0.0008245438411
20130204T1300,5.500245,0.2,96,95,97,0.001119969452
20130204T1400,5.750245,0.3,56,94,98,0.0008124203826
20130204T1500,6.2202454,0.3,0,91,99,0.01360885232
20130204T1600,6.480245,0.3,0,95,98,0.04142952821
20130204T1700,6.520245,0.3,0,89,99,0.07233719541
20130204T1800,6.6402454,0.3,0,90,100,0.08980908054
20130204T1900,6.8202453,0.2,0,71,100,0.1236287341
20130204T2000,7.0502453,0.1,71,34,100,0.1251617438
20130204T2100,7.2202454,0,93,32,99,0.09698972767
20130204T2200,7.290245,0,96,29,89,0.04820491834
20130204T2300,7.380245,0,98,30,96,0.1887104006
20130205T0000,7.290245,0,98,61,100,0.125548237
20130205T0100,7.290245,0,100,98,98,0.2630384432
20130205T0200,7.150245,0,98,99,100,0.3457837587
20130205T0300,7.0602455,0,98,99,99,0.3769606016
20130205T0400,7.1602454,0.2,97,83,100,0.2702578949
20130205T0500,7.150245,0.6,97,91,95,0.2420756295
20130205T0600,6.750245,0.5,98,78,92,0.2501917706
20130205T0700,6.2402453,0.7,91,82,82,0.2088127095
20130205T0800,6.150245,0.8,10,76,81,0.1059639821
20130205T0900,6.3302455,0.4,0,52,59,0.1217784027
20130205T1000,6.2802453,0.4,0,51,46,0.0805163448
20130205T1100,6.400245,0.2,0,97,67,0.1373040121
20130205T1200,6.3102455,0.4,3,98,56,0.2904700461
20130205T1300,6.520245,0.4,70,99,77,0.5729164088
20130205T1400,5.8402452,0.8,99,100,93,0.6718083328
20130205T1500,4.7202454,1.2,100,100,58,0.6418992596
20130205T1600,3.4902453,1.5,93,100,84,0.5692260558
20130205T1700,2.6002455,0.9,99,99,84,0.4395104574
20130205T1800,2.7402453,0.6,88,99,75,0.3306836832
20130205T1900,2.8602452,0.3,46,83,53,0.2753204034
20130205T2000,2.3702455,0.1,33,78,80,0.2267067024
20130205T2100,2.0802455,0,17,38,47,0.1628669678
20130205T2200,1.8402454,0,20,84,44,0.1025536963
20130205T2300,1.5502454,0,3,63,41,0.07970762878
20130206T0000,1.4602454,0,8,16,45,0.05655769925
20130206T0100,1.6002454,0,73,22,43,0.05411664003
20130206T0200,1.8202454,0,98,83,62,0.07151404653
20130206T0300,1.6302454,0,97,83,80,0.08064149264
20130206T0400,1.7102454,0,100,99,84,0.06857701106
20130206T0500,1.6302454,0.1,98,98,73,0.06163130138
20130206T0600,1.6602454,0.2,97,100,27,0.07131158055
20130206T0700,1.6002454,0.5,98,98,21,0.06485953179
20130206T0800,1.7702454,0.7,92,96,51,0.06074937763
20130206T0900,2.2002454,0.6,94,92,49,0.04844285345
20130206T1000,2.5002456,0.3,97,74,82,0.03023775585
20130206T1100,2.5402455,0.3,95,93,87,0.05141672559
20130206T1200,2.6402454,0.2,90,94,80,0.0755373859
20130206T1300,2.8202453,0.3,95,88,75,0.08923762903
20130206T1400,2.8902454,0.4,89,99,73,0.1077849851
20130206T1500,2.8102455,0.3,89,96,75,0.1422197909
20130206T1600,2.6002455,0.3,84,83,33,0.1757431874
20130206T1700,2.0002456,0,52,58,26,0.1317645342
20130206T1800,1.8502454,0,33,35,41,0.08388479427
20130206T1900,1.7602454,0.1,29,41,48,0.03543509825
20130206T2000,1.7702454,0.2,54,65,46,0.0327700536
20130206T2100,1.9402454,0.4,73,82,62,0.03349927669
20130206T2200,1.6102453,0.6,88,97,34,0.03140001035
20130206T2300,1.4502454,0.6,87,94,82,0.02489958332
20130207T0000,1.5602454,0.5,82,94,91,0.02136892094
20130207T0100,1.3102454,0.4,75,88,84,0.02550205872
20130207T0200,1.0302454,0.2,73,89,93,0.03038395069
20130207T0300,0.89024544,0.2,81,69,93,0.02141415318
20130207T0400,0.6202454,0,72,56,88,0.009207511044
20130207T0500,0.2102454,0,73,47,67,0.003948642092
20130207T0600,0.1502454,0.2,52,37,55,0.003567453463
20130207T0700,-0.3197546,0,46,27,88,0.003843840029
20130207T0800,0.3902454,0,24,36,76,0.00503079886
20130207T0900,0.7602454,0,13,55,87,0.007006129307
20130207T1000,1.1902454,0,12,38,72,0.007789689844
20130207T1100,1.9502454,0.1,5,27,76,0.03279761326
20130207T1200,1.9802454,0.2,3,20,58,0.05188940977
20130207T1300,2.8202453,0,15,18,44,0.03214947613
20130207T1400,2.9702454,0,27,35,27,0.02892524976
20130207T1500,2.9502454,0,27,40,28,0.0337309139
20130207T1600,2.6302452,0.2,38,59,18,0.02744607673
20130207T1700,2.1502454,0,28,68,26,0.02922835525
20130207T1800,2.0302453,0,36,83,34,0.06556672784
20130207T1900,2.0102453,0,28,66,25,0.1193538828
20130207T2000,1.7702454,0,20,79,30,0.07708139255
20130207T2100,1.5502454,0,12,92,35,0.01928003853
20130207T2200,1.2002454,0,41,85,11,0.02921428942
20130207T2300,1.2002454,0,25,86,10,0.2275125642
20130208T0000,1.0602454,0.1,20,93,19,0.4480076742
20130208T0100,0.8602454,0,13,91,9,0.3325665915
20130208T0200,0.9302454,0,15,88,23,0.2266001105
20130208T0300,0.89024544,0,13,96,70,0.1032000315
